Fecha Semana,Cantidad Total,Cantidad Total Año,Importe Total,Cliente,Producto,Año,Mes,Semana,No. ventas,Promedio,P. Mes,P. Semana,Bimestre,Trimestre,Cuatrimestre,Semestre,Cantidad Año Pasado,Tasa Crecimiento Año Pasado,Tasa Crecimiento
2020-06-09,2700,195095,3132.0,ACROS,EI-S4TA,2020,6,2,1,5067.900452488688,5049.9,4320.0,3,2,2,1,244777,-0.2029684161502102,-0.18997646910835345
2020-06-16,4600,195095,5336.0,ACROS,EI-S4TA,2020,6,3,1,5067.900452488688,5049.9,5820.0,3,2,2,1,244777,-0.2029684161502102,-0.18997646910835345
2020-06-24,5600,195095,6496.0,ACROS,EI-S4TA,2020,6,4,1,5067.900452488688,5049.9,3560.0,3,2,2,1,244777,-0.2029684161502102,-0.18997646910835345
2020-07-01,2200,195095,2552.0,ACROS,EI-S4TA,2020,7,1,1,5067.900452488688,5090.0,4320.0,4,3,2,2,244777,-0.2029684161502102,-0.18997646910835345
2020-07-09,4800,195095,5568.0,ACROS,EI-S4TA,2020,7,2,1,5067.900452488688,5090.0,3980.0,4,3,2,2,244777,-0.2029684161502102,-0.18997646910835345
2020-07-16,3700,195095,4292.0,ACROS,EI-S4TA,2020,7,3,1,5067.900452488688,5090.0,5680.0,4,3,2,2,244777,-0.2029684161502102,-0.18997646910835345
2020-07-24,11300,195095,13108.0,ACROS,EI-S4TA,2020,7,4,2,5067.900452488688,5090.0,6380.0,4,3,2,2,244777,-0.2029684161502102,-0.18997646910835345
2020-08-01,6800,195095,7888.0,ACROS,EI-S4TA,2020,8,1,1,5067.900452488688,4977.055555555556,4520.0,4,3,2,2,244777,-0.2029684161502102,-0.18997646910835345
2020-08-09,3700,195095,4292.0,ACROS,EI-S4TA,2020,8,2,1,5067.900452488688,4977.055555555556,4120.0,4,3,2,2,244777,-0.2029684161502102,-0.18997646910835345
2020-08-16,5400,195095,6264.0,ACROS,EI-S4TA,2020,8,3,1,5067.900452488688,4977.055555555556,6050.0,4,3,2,2,244777,-0.2029684161502102,-0.18997646910835345
2020-08-24,4100,195095,4756.0,ACROS,EI-S4TA,2020,8,4,1,5067.900452488688,4977.055555555556,5546.75,4,3,2,2,244777,-0.2029684161502102,-0.18997646910835345
2020-09-01,2800,195095,3248.0,ACROS,EI-S4TA,2020,9,1,1,5067.900452488688,5282.333333333333,4840.0,5,3,3,2,244777,-0.2029684161502102,-0.18997646910835345
2020-09-09,5000,195095,5800.0,ACROS,EI-S4TA,2020,9,2,1,5067.900452488688,5282.333333333333,7174.75,5,3,3,2,244777,-0.2029684161502102,-0.18997646910835345
2020-09-16,5000,195095,5800.0,ACROS,EI-S4TA,2020,9,3,1,5067.900452488688,5282.333333333333,4325.0,5,3,3,2,244777,-0.2029684161502102,-0.18997646910835345
2020-09-24,5600,195095,6496.0,ACROS,EI-S4TA,2020,9,4,1,5067.900452488688,5282.333333333333,4976.6,5,3,3,2,244777,-0.2029684161502102,-0.18997646910835345
2020-10-01,3300,195095,3828.0,ACROS,EI-S4TA,2020,10,1,1,5067.900452488688,4947.058823529412,5700.0,5,4,3,2,244777,-0.2029684161502102,-0.18997646910835345
2020-10-09,3100,195095,3596.0,ACROS,EI-S4TA,2020,10,2,1,5067.900452488688,4947.058823529412,4300.0,5,4,3,2,244777,-0.2029684161502102,-0.18997646910835345
2020-10-16,3500,195095,4060.0,ACROS,EI-S4TA,2020,10,3,2,5067.900452488688,4947.058823529412,4950.0,5,4,3,2,244777,-0.2029684161502102,-0.18997646910835345
2020-10-24,5000,195095,5800.0,ACROS,EI-S4TA,2020,10,4,1,5067.900452488688,4947.058823529412,5000.0,5,4,3,2,244777,-0.2029684161502102,-0.18997646910835345
2020-11-01,2100,195095,2436.0,ACROS,EI-S4TA,2020,11,1,1,5067.900452488688,5292.705882352941,5398.75,6,4,3,2,244777,-0.2029684161502102,-0.18997646910835345
2020-11-09,1100,195095,1276.0,ACROS,EI-S4TA,2020,11,2,1,5067.900452488688,5292.705882352941,3480.0,6,4,3,2,244777,-0.2029684161502102,-0.18997646910835345
2020-11-16,5300,195095,6148.0,ACROS,EI-S4TA,2020,11,3,1,5067.900452488688,5292.705882352941,6997.25,6,4,3,2,244777,-0.2029684161502102,-0.18997646910835345
2020-11-24,3100,195095,3596.0,ACROS,EI-S4TA,2020,11,4,1,5067.900452488688,5292.705882352941,5748.0,6,4,3,2,244777,-0.2029684161502102,-0.18997646910835345
2020-12-01,4600,195095,5336.0,ACROS,EI-S4TA,2020,12,1,1,5067.900452488688,6865.833333333333,7900.0,6,4,3,2,244777,-0.2029684161502102,-0.18997646910835345
2020-12-09,2400,195095,2784.0,ACROS,EI-S4TA,2020,12,2,1,5067.900452488688,6865.833333333333,5072.5,6,4,3,2,244777,-0.2029684161502102,-0.18997646910835345
2020-12-16,4400,195095,5104.0,ACROS,EI-S4TA,2020,12,3,1,5067.900452488688,6865.833333333333,7625.0,6,4,3,2,244777,-0.2029684161502102,-0.18997646910835345
2021-01-01,5200,113974,6032.0,ACROS,EI-S4TA,2021,1,1,3,5067.900452488688,4934.25,3380.0,1,1,1,1,195095,-0.4158025577282862,-0.18997646910835345
2021-01-09,1800,113974,2088.0,ACROS,EI-S4TA,2021,1,2,1,5067.900452488688,4934.25,5160.0,1,1,1,1,195095,-0.4158025577282862,-0.18997646910835345
2021-01-16,4500,113974,5220.0,ACROS,EI-S4TA,2021,1,3,1,5067.900452488688,4934.25,5300.0,1,1,1,1,195095,-0.4158025577282862,-0.18997646910835345
2021-01-24,2600,113974,3016.0,ACROS,EI-S4TA,2021,1,4,1,5067.900452488688,4934.25,5897.0,1,1,1,1,195095,-0.4158025577282862,-0.18997646910835345
2021-02-01,1000,113974,1160.0,ACROS,EI-S4TA,2021,2,1,1,5067.900452488688,4800.0,5000.0,1,1,1,1,195095,-0.4158025577282862,-0.18997646910835345
2021-02-09,1700,113974,1972.0,ACROS,EI-S4TA,2021,2,2,1,5067.900452488688,4800.0,4320.0,1,1,1,1,195095,-0.4158025577282862,-0.18997646910835345
2021-02-16,2100,113974,2436.0,ACROS,EI-S4TA,2021,2,3,1,5067.900452488688,4800.0,5520.0,1,1,1,1,195095,-0.4158025577282862,-0.18997646910835345
2021-02-24,1400,113974,1624.0,ACROS,EI-S4TA,2021,2,4,1,5067.900452488688,4800.0,4000.0,1,1,1,1,195095,-0.4158025577282862,-0.18997646910835345
2021-03-01,4500,113974,5220.0,ACROS,EI-S4TA,2021,3,1,1,5067.900452488688,5394.473684210527,6820.0,2,1,1,1,195095,-0.4158025577282862,-0.18997646910835345
2021-03-09,5900,113974,6844.0,ACROS,EI-S4TA,2021,3,2,1,5067.900452488688,5394.473684210527,5539.0,2,1,1,1,195095,-0.4158025577282862,-0.18997646910835345
2021-03-16,2100,113974,2436.0,ACROS,EI-S4TA,2021,3,3,1,5067.900452488688,5394.473684210527,4480.0,2,1,1,1,195095,-0.4158025577282862,-0.18997646910835345
2021-03-24,4400,113974,5104.0,ACROS,EI-S4TA,2021,3,4,1,5067.900452488688,5394.473684210527,4575.0,2,1,1,1,195095,-0.4158025577282862,-0.18997646910835345
2021-04-01,4900,113974,5684.0,ACROS,EI-S4TA,2021,4,1,1,5067.900452488688,4645.0,5340.0,2,2,1,1,195095,-0.4158025577282862,-0.18997646910835345
2021-04-09,4000,113974,4640.0,ACROS,EI-S4TA,2021,4,2,1,5067.900452488688,4645.0,4655.0,2,2,1,1,195095,-0.4158025577282862,-0.18997646910835345
2021-04-16,7600,113974,8816.0,ACROS,EI-S4TA,2021,4,3,2,5067.900452488688,4645.0,5220.0,2,2,1,1,195095,-0.4158025577282862,-0.18997646910835345
2021-04-24,6900,113974,8004.0,ACROS,EI-S4TA,2021,4,4,1,5067.900452488688,4645.0,3580.0,2,2,1,1,195095,-0.4158025577282862,-0.18997646910835345
2021-05-01,3897,113974,4520.52,ACROS,EI-S4TA,2021,5,1,1,5067.900452488688,4323.476190476191,3432.8333333333335,3,2,2,1,195095,-0.4158025577282862,-0.18997646910835345
2021-05-09,5700,113974,6612.0,ACROS,EI-S4TA,2021,5,2,1,5067.900452488688,4323.476190476191,5560.0,3,2,2,1,195095,-0.4158025577282862,-0.18997646910835345
2021-05-16,4500,113974,5220.0,ACROS,EI-S4TA,2021,5,3,1,5067.900452488688,4323.476190476191,4440.0,3,2,2,1,195095,-0.4158025577282862,-0.18997646910835345
2021-05-24,4296,113974,4983.36,ACROS,EI-S4TA,2021,5,4,1,5067.900452488688,4323.476190476191,4039.2,3,2,2,1,195095,-0.4158025577282862,-0.18997646910835345
2021-06-01,4398,113974,5101.68,ACROS,EI-S4TA,2021,6,1,1,5067.900452488688,5049.9,6499.6,3,2,2,1,195095,-0.4158025577282862,-0.18997646910835345
2021-06-09,2100,113974,2436.0,ACROS,EI-S4TA,2021,6,2,1,5067.900452488688,5049.9,4320.0,3,2,2,1,195095,-0.4158025577282862,-0.18997646910835345
2021-06-16,4500,113974,5220.0,ACROS,EI-S4TA,2021,6,3,1,5067.900452488688,5049.9,5820.0,3,2,2,1,195095,-0.4158025577282862,-0.18997646910835345
2021-06-24,2400,113974,2784.0,ACROS,EI-S4TA,2021,6,4,1,5067.900452488688,5049.9,3560.0,3,2,2,1,195095,-0.4158025577282862,-0.18997646910835345
2021-07-01,3300,113974,3828.0,ACROS,EI-S4TA,2021,7,1,1,5067.900452488688,5090.0,4320.0,4,3,2,2,195095,-0.4158025577282862,-0.18997646910835345
2021-07-09,2600,113974,3016.0,ACROS,EI-S4TA,2021,7,2,1,5067.900452488688,5090.0,3980.0,4,3,2,2,195095,-0.4158025577282862,-0.18997646910835345
2021-07-16,7400,113974,8584.0,ACROS,EI-S4TA,2021,7,3,2,5067.900452488688,5090.0,5680.0,4,3,2,2,195095,-0.4158025577282862,-0.18997646910835345
2021-07-24,3100,113974,3596.0,ACROS,EI-S4TA,2021,7,4,1,5067.900452488688,5090.0,6380.0,4,3,2,2,195095,-0.4158025577282862,-0.18997646910835345
2021-08-09,700,113974,812.0,ACROS,EI-S4TA,2021,8,2,1,5067.900452488688,4977.055555555556,4120.0,4,3,2,2,195095,-0.4158025577282862,-0.18997646910835345
2021-09-01,500,113974,580.0,ACROS,EI-S4TA,2021,9,1,1,5067.900452488688,5282.333333333333,4840.0,5,3,3,2,195095,-0.4158025577282862,-0.18997646910835345
2021-09-24,483,113974,560.28,ACROS,EI-S4TA,2021,9,4,1,5067.900452488688,5282.333333333333,4976.6,5,3,3,2,195095,-0.4158025577282862,-0.18997646910835345
2021-10-09,3400,113974,3944.0,ACROS,EI-S4TA,2021,10,2,1,5067.900452488688,4947.058823529412,4300.0,5,4,3,2,195095,-0.4158025577282862,-0.18997646910835345
2021-11-09,100,113974,116.0,ACROS,EI-S4TA,2021,11,2,1,5067.900452488688,5292.705882352941,3480.0,6,4,3,2,195095,-0.4158025577282862,-0.18997646910835345
2022-02-01,1500,3600,1948.8,ACROS,EI-S4TA,2022,2,1,1,5067.900452488688,4800.0,5000.0,1,1,1,1,113974,-0.9684138487725271,-0.18997646910835345
2022-04-24,1800,3600,2338.56,ACROS,EI-S4TA,2022,4,4,1,5067.900452488688,4645.0,3580.0,2,2,1,1,113974,-0.9684138487725271,-0.18997646910835345
2022-05-01,200,3600,259.84,ACROS,EI-S4TA,2022,5,1,1,5067.900452488688,4323.476190476191,3432.8333333333335,3,2,2,1,113974,-0.9684138487725271,-0.18997646910835345
2022-08-01,100,3600,136.88,ACROS,EI-S4TA,2022,8,1,1,5067.900452488688,4977.055555555556,4520.0,4,3,2,2,113974,-0.9684138487725271,-0.18997646910835345
2017-01-01,1500,39477,361.95,ACROS,BUJIA849,2017,1,1,1,3338.810185185185,2607.1428571428573,2062.5,1,1,1,1,0,,0.37722491891315013
2017-01-09,750,39477,180.98,ACROS,BUJIA849,2017,1,2,1,3338.810185185185,2607.1428571428573,2700.0,1,1,1,1,0,,0.37722491891315013
2017-01-16,750,39477,180.98,ACROS,BUJIA849,2017,1,3,1,3338.810185185185,2607.1428571428573,2125.0,1,1,1,1,0,,0.37722491891315013
2017-01-24,750,39477,180.98,ACROS,BUJIA849,2017,1,4,1,3338.810185185185,2607.1428571428573,3375.0,1,1,1,1,0,,0.37722491891315013
2017-02-16,750,39477,180.98,ACROS,BUJIA849,2017,2,3,1,3338.810185185185,3515.625,2850.0,1,1,1,1,0,,0.37722491891315013
2017-03-24,750,39477,180.98,ACROS,BUJIA849,2017,3,4,1,3338.810185185185,2491.5555555555557,1788.2,2,1,1,1,0,,0.37722491891315013
2017-06-16,1500,39477,351.15,ACROS,BUJIA849,2017,6,3,1,3338.810185185185,2298.4375,2625.0,3,2,2,1,0,,0.37722491891315013
2017-06-24,750,39477,175.58,ACROS,BUJIA849,2017,6,4,1,3338.810185185185,2298.4375,1125.0,3,2,2,1,0,,0.37722491891315013
2017-07-09,750,39477,175.58,ACROS,BUJIA849,2017,7,2,1,3338.810185185185,3281.25,2250.0,4,3,2,2,0,,0.37722491891315013
2017-08-09,750,39477,175.58,ACROS,BUJIA849,2017,8,2,1,3338.810185185185,3187.5,1800.0,4,3,2,2,0,,0.37722491891315013
2017-08-16,750,39477,175.58,ACROS,BUJIA849,2017,8,3,1,3338.810185185185,3187.5,4350.0,4,3,2,2,0,,0.37722491891315013
2017-08-24,2250,39477,526.73,ACROS,BUJIA849,2017,8,4,1,3338.810185185185,3187.5,3150.0,4,3,2,2,0,,0.37722491891315013
2017-09-01,3750,39477,877.88,ACROS,BUJIA849,2017,9,1,2,3338.810185185185,2785.9565217391305,2875.0,5,3,3,2,0,,0.37722491891315013
2017-09-09,1500,39477,351.15,ACROS,BUJIA849,2017,9,2,1,3338.810185185185,2785.9565217391305,2491.6666666666665,5,3,3,2,0,,0.37722491891315013
2017-09-16,2250,39477,526.73,ACROS,BUJIA849,2017,9,3,1,3338.810185185185,2785.9565217391305,3000.0,5,3,3,2,0,,0.37722491891315013
2017-09-24,3477,39477,813.97,ACROS,BUJIA849,2017,9,4,1,3338.810185185185,2785.9565217391305,2812.8333333333335,5,3,3,2,0,,0.37722491891315013
2017-10-01,3000,39477,702.3,ACROS,BUJIA849,2017,10,1,1,3338.810185185185,4079.0476190476193,4360.0,5,4,3,2,0,,0.37722491891315013
2017-10-09,3000,39477,702.3,ACROS,BUJIA849,2017,10,2,1,3338.810185185185,4079.0476190476193,3458.3333333333335,5,4,3,2,0,,0.37722491891315013
2017-10-24,750,39477,175.58,ACROS,BUJIA849,2017,10,4,1,3338.810185185185,4079.0476190476193,4000.0,5,4,3,2,0,,0.37722491891315013
2017-11-09,1500,39477,351.15,ACROS,BUJIA849,2017,11,2,1,3338.810185185185,4222.222222222223,4312.5,6,4,3,2,0,,0.37722491891315013
2017-11-16,2250,39477,526.73,ACROS,BUJIA849,2017,11,3,1,3338.810185185185,4222.222222222223,3350.0,6,4,3,2,0,,0.37722491891315013
2017-11-24,2250,39477,526.73,ACROS,BUJIA849,2017,11,4,1,3338.810185185185,4222.222222222223,4200.0,6,4,3,2,0,,0.37722491891315013
2017-12-01,1500,39477,351.16,ACROS,BUJIA849,2017,12,1,2,3338.810185185185,3450.0,4200.0,6,4,3,2,0,,0.37722491891315013
2017-12-09,750,39477,172.5,ACROS,BUJIA849,2017,12,2,1,3338.810185185185,3450.0,2850.0,6,4,3,2,0,,0.37722491891315013
2017-12-16,1500,39477,345.0,ACROS,BUJIA849,2017,12,3,1,3338.810185185185,3450.0,3000.0,6,4,3,2,0,,0.37722491891315013
2018-01-09,750,86265,175.58,ACROS,BUJIA849,2018,1,2,1,3338.810185185185,2607.1428571428573,2700.0,1,1,1,1,39477,1.185196443498746,0.37722491891315013
2018-01-16,3000,86265,702.3,ACROS,BUJIA849,2018,1,3,1,3338.810185185185,2607.1428571428573,2125.0,1,1,1,1,39477,1.185196443498746,0.37722491891315013
2018-01-24,750,86265,175.58,ACROS,BUJIA849,2018,1,4,1,3338.810185185185,2607.1428571428573,3375.0,1,1,1,1,39477,1.185196443498746,0.37722491891315013
2018-02-01,1500,86265,351.15,ACROS,BUJIA849,2018,2,1,1,3338.810185185185,3515.625,3750.0,1,1,1,1,39477,1.185196443498746,0.37722491891315013
2018-02-16,3000,86265,702.3,ACROS,BUJIA849,2018,2,3,1,3338.810185185185,3515.625,2850.0,1,1,1,1,39477,1.185196443498746,0.37722491891315013
2018-03-01,3750,86265,877.88,ACROS,BUJIA849,2018,3,1,1,3338.810185185185,2491.5555555555557,3187.5,2,1,1,1,39477,1.185196443498746,0.37722491891315013
2018-03-09,2257,86265,528.36,ACROS,BUJIA849,2018,3,2,1,3338.810185185185,2491.5555555555557,3751.4,2,1,1,1,39477,1.185196443498746,0.37722491891315013
2018-03-16,1400,86265,327.74,ACROS,BUJIA849,2018,3,3,1,3338.810185185185,2491.5555555555557,1100.0,2,1,1,1,39477,1.185196443498746,0.37722491891315013
2018-04-01,750,86265,175.58,ACROS,BUJIA849,2018,4,1,1,3338.810185185185,4553.071428571428,3562.5,2,2,1,1,39477,1.185196443498746,0.37722491891315013
2018-04-09,3750,86265,877.88,ACROS,BUJIA849,2018,4,2,1,3338.810185185185,4553.071428571428,4125.0,2,2,1,1,39477,1.185196443498746,0.37722491891315013
2018-04-16,750,86265,175.58,ACROS,BUJIA849,2018,4,3,1,3338.810185185185,4553.071428571428,5625.0,2,2,1,1,39477,1.185196443498746,0.37722491891315013
2018-04-24,2243,86265,525.09,ACROS,BUJIA849,2018,4,4,1,3338.810185185185,4553.071428571428,4685.75,2,2,1,1,39477,1.185196443498746,0.37722491891315013
2018-05-01,1180,86265,276.24,ACROS,BUJIA849,2018,5,1,1,3338.810185185185,3948.8888888888887,4586.0,3,2,2,1,39477,1.185196443498746,0.37722491891315013
2018-05-09,1500,86265,351.15,ACROS,BUJIA849,2018,5,2,1,3338.810185185185,3948.8888888888887,3150.0,3,2,2,1,39477,1.185196443498746,0.37722491891315013
2018-05-16,1150,86265,269.21,ACROS,BUJIA849,2018,5,3,1,3338.810185185185,3948.8888888888887,3850.0,3,2,2,1,39477,1.185196443498746,0.37722491891315013
2018-05-24,2750,86265,643.78,ACROS,BUJIA849,2018,5,4,1,3338.810185185185,3948.8888888888887,4250.0,3,2,2,1,39477,1.185196443498746,0.37722491891315013
2018-06-01,1830,86265,428.41,ACROS,BUJIA849,2018,6,1,2,3338.810185185185,2298.4375,1957.5,3,2,2,1,39477,1.185196443498746,0.37722491891315013
2018-06-09,445,86265,104.17,ACROS,BUJIA849,2018,6,2,1,3338.810185185185,2298.4375,3486.25,3,2,2,1,39477,1.185196443498746,0.37722491891315013
2018-06-16,2250,86265,526.73,ACROS,BUJIA849,2018,6,3,1,3338.810185185185,2298.4375,2625.0,3,2,2,1,39477,1.185196443498746,0.37722491891315013
2018-07-16,2250,86265,526.73,ACROS,BUJIA849,2018,7,3,1,3338.810185185185,3281.25,3150.0,4,3,2,2,39477,1.185196443498746,0.37722491891315013
2018-07-24,2250,86265,526.73,ACROS,BUJIA849,2018,7,4,1,3338.810185185185,3281.25,2750.0,4,3,2,2,39477,1.185196443498746,0.37722491891315013
2018-08-01,2250,86265,526.73,ACROS,BUJIA849,2018,8,1,1,3338.810185185185,3187.5,3450.0,4,3,2,2,39477,1.185196443498746,0.37722491891315013
2018-08-09,750,86265,175.58,ACROS,BUJIA849,2018,8,2,1,3338.810185185185,3187.5,1800.0,4,3,2,2,39477,1.185196443498746,0.37722491891315013
2018-08-16,6000,86265,1404.6,ACROS,BUJIA849,2018,8,3,1,3338.810185185185,3187.5,4350.0,4,3,2,2,39477,1.185196443498746,0.37722491891315013
2018-08-24,5250,86265,1229.03,ACROS,BUJIA849,2018,8,4,2,3338.810185185185,3187.5,3150.0,4,3,2,2,39477,1.185196443498746,0.37722491891315013
2018-09-01,3750,86265,877.88,ACROS,BUJIA849,2018,9,1,1,3338.810185185185,2785.9565217391305,2875.0,5,3,3,2,39477,1.185196443498746,0.37722491891315013
2018-09-09,700,86265,163.87,ACROS,BUJIA849,2018,9,2,1,3338.810185185185,2785.9565217391305,2491.6666666666665,5,3,3,2,39477,1.185196443498746,0.37722491891315013
2018-09-24,650,86265,152.17,ACROS,BUJIA849,2018,9,4,1,3338.810185185185,2785.9565217391305,2812.8333333333335,5,3,3,2,39477,1.185196443498746,0.37722491891315013
2018-10-01,5910,86265,1383.53,ACROS,BUJIA849,2018,10,1,1,3338.810185185185,4079.0476190476193,4360.0,5,4,3,2,39477,1.185196443498746,0.37722491891315013
2018-10-09,5000,86265,1170.5,ACROS,BUJIA849,2018,10,2,1,3338.810185185185,4079.0476190476193,3458.3333333333335,5,4,3,2,39477,1.185196443498746,0.37722491891315013
2018-10-16,2250,86265,526.73,ACROS,BUJIA849,2018,10,3,1,3338.810185185185,4079.0476190476193,4687.5,5,4,3,2,39477,1.185196443498746,0.37722491891315013
2018-10-24,2750,86265,643.78,ACROS,BUJIA849,2018,10,4,1,3338.810185185185,4079.0476190476193,4000.0,5,4,3,2,39477,1.185196443498746,0.37722491891315013
2018-11-01,1500,86265,351.15,ACROS,BUJIA849,2018,11,1,1,3338.810185185185,4222.222222222223,5250.0,6,4,3,2,39477,1.185196443498746,0.37722491891315013
2018-11-16,3250,86265,760.83,ACROS,BUJIA849,2018,11,3,2,3338.810185185185,4222.222222222223,3350.0,6,4,3,2,39477,1.185196443498746,0.37722491891315013
2018-11-24,3000,86265,702.3,ACROS,BUJIA849,2018,11,4,1,3338.810185185185,4222.222222222223,4200.0,6,4,3,2,39477,1.185196443498746,0.37722491891315013
2018-12-01,2250,86265,526.73,ACROS,BUJIA849,2018,12,1,1,3338.810185185185,3450.0,4200.0,6,4,3,2,39477,1.185196443498746,0.37722491891315013
2018-12-09,1500,86265,351.15,ACROS,BUJIA849,2018,12,2,1,3338.810185185185,3450.0,2850.0,6,4,3,2,39477,1.185196443498746,0.37722491891315013
2019-01-16,2250,105750,508.65,ACROS,BUJIA849,2019,1,3,2,3338.810185185185,2607.1428571428573,2125.0,1,1,1,1,86265,0.22587376108502868,0.37722491891315013
2019-01-24,2250,105750,472.5,ACROS,BUJIA849,2019,1,4,1,3338.810185185185,2607.1428571428573,3375.0,1,1,1,1,86265,0.22587376108502868,0.37722491891315013
2019-02-01,3000,105750,630.0,ACROS,BUJIA849,2019,2,1,2,3338.810185185185,3515.625,3750.0,1,1,1,1,86265,0.22587376108502868,0.37722491891315013
2019-02-09,1500,105750,315.0,ACROS,BUJIA849,2019,2,2,1,3338.810185185185,3515.625,3500.0,1,1,1,1,86265,0.22587376108502868,0.37722491891315013
2019-03-01,3750,105750,787.5,ACROS,BUJIA849,2019,3,1,2,3338.810185185185,2491.5555555555557,3187.5,2,1,1,1,86265,0.22587376108502868,0.37722491891315013
2019-03-09,4500,105750,945.0,ACROS,BUJIA849,2019,3,2,1,3338.810185185185,2491.5555555555557,3751.4,2,1,1,1,86265,0.22587376108502868,0.37722491891315013
2019-03-16,750,105750,157.5,ACROS,BUJIA849,2019,3,3,1,3338.810185185185,2491.5555555555557,1100.0,2,1,1,1,86265,0.22587376108502868,0.37722491891315013
2019-03-24,1500,105750,315.0,ACROS,BUJIA849,2019,3,4,1,3338.810185185185,2491.5555555555557,1788.2,2,1,1,1,86265,0.22587376108502868,0.37722491891315013
2019-04-01,3750,105750,787.5,ACROS,BUJIA849,2019,4,1,1,3338.810185185185,4553.071428571428,3562.5,2,2,1,1,86265,0.22587376108502868,0.37722491891315013
2019-05-01,1500,105750,315.0,ACROS,BUJIA849,2019,5,1,1,3338.810185185185,3948.8888888888887,4586.0,3,2,2,1,86265,0.22587376108502868,0.37722491891315013
2019-05-09,2250,105750,472.5,ACROS,BUJIA849,2019,5,2,1,3338.810185185185,3948.8888888888887,3150.0,3,2,2,1,86265,0.22587376108502868,0.37722491891315013
2019-05-16,1500,105750,315.0,ACROS,BUJIA849,2019,5,3,1,3338.810185185185,3948.8888888888887,3850.0,3,2,2,1,86265,0.22587376108502868,0.37722491891315013
2019-05-24,2250,105750,472.5,ACROS,BUJIA849,2019,5,4,1,3338.810185185185,3948.8888888888887,4250.0,3,2,2,1,86265,0.22587376108502868,0.37722491891315013
2019-06-01,750,105750,157.5,ACROS,BUJIA849,2019,6,1,1,3338.810185185185,2298.4375,1957.5,3,2,2,1,86265,0.22587376108502868,0.37722491891315013
2019-06-24,750,105750,157.5,ACROS,BUJIA849,2019,6,4,1,3338.810185185185,2298.4375,1125.0,3,2,2,1,86265,0.22587376108502868,0.37722491891315013
2019-07-01,3750,105750,787.5,ACROS,BUJIA849,2019,7,1,1,3338.810185185185,3281.25,4875.0,4,3,2,2,86265,0.22587376108502868,0.37722491891315013
2019-07-09,1500,105750,315.0,ACROS,BUJIA849,2019,7,2,1,3338.810185185185,3281.25,2250.0,4,3,2,2,86265,0.22587376108502868,0.37722491891315013
2019-07-16,750,105750,157.5,ACROS,BUJIA849,2019,7,3,1,3338.810185185185,3281.25,3150.0,4,3,2,2,86265,0.22587376108502868,0.37722491891315013
2019-07-24,2250,105750,472.5,ACROS,BUJIA849,2019,7,4,1,3338.810185185185,3281.25,2750.0,4,3,2,2,86265,0.22587376108502868,0.37722491891315013
2019-08-01,750,105750,157.5,ACROS,BUJIA849,2019,8,1,1,3338.810185185185,3187.5,3450.0,4,3,2,2,86265,0.22587376108502868,0.37722491891315013
2019-08-09,2250,105750,472.5,ACROS,BUJIA849,2019,8,2,1,3338.810185185185,3187.5,1800.0,4,3,2,2,86265,0.22587376108502868,0.37722491891315013
2019-08-16,7500,105750,1575.0,ACROS,BUJIA849,2019,8,3,2,3338.810185185185,3187.5,4350.0,4,3,2,2,86265,0.22587376108502868,0.37722491891315013
2019-08-24,3750,105750,787.5,ACROS,BUJIA849,2019,8,4,1,3338.810185185185,3187.5,3150.0,4,3,2,2,86265,0.22587376108502868,0.37722491891315013
2019-09-01,4500,105750,945.0,ACROS,BUJIA849,2019,9,1,1,3338.810185185185,2785.9565217391305,2875.0,5,3,3,2,86265,0.22587376108502868,0.37722491891315013
2019-09-09,2250,105750,472.5,ACROS,BUJIA849,2019,9,2,1,3338.810185185185,2785.9565217391305,2491.6666666666665,5,3,3,2,86265,0.22587376108502868,0.37722491891315013
2019-09-16,2250,105750,472.5,ACROS,BUJIA849,2019,9,3,1,3338.810185185185,2785.9565217391305,3000.0,5,3,3,2,86265,0.22587376108502868,0.37722491891315013
2019-09-24,3000,105750,630.0,ACROS,BUJIA849,2019,9,4,1,3338.810185185185,2785.9565217391305,2812.8333333333335,5,3,3,2,86265,0.22587376108502868,0.37722491891315013
